SMILES,Name,CID,InChI,IUPAC,Status,Source
OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@@H]3[C@H]2[C@@](O)(CO)C=C3)C(=O)O)[C@@H]([C@H]([C@@H]1O)O)O,Monotropein,73466,"1S/C16H22O11/c17-3-8-10(19)11(20)12(21)15(26-8)27-14-9-6(1-2-16(9,24)5-18)7(4-25-14)13(22)23/h1-2,4,6,8-12,14-15,17-21,24H,3,5H2,(H,22,23)/t6-,8-,9-,10-,11+,12-,14+,15+,16+/m1/s1","(1S,4aS,7R,7aS)-7-hydroxy-7-(hydroxymethyl)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4a,7a-dihydro-1H-cyclopenta[c]pyran-4-carboxylic acid",1,PMID: 27840925
OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@@H]3[C@H]2[C@@H](C)[C@H](C3)O)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O,Loganin,87691,"1S/C17H26O10/c1-6-9(19)3-7-8(15(23)24-2)5-25-16(11(6)7)27-17-14(22)13(21)12(20)10(4-18)26-17/h5-7,9-14,16-22H,3-4H2,1-2H3/t6-,7+,9-,10+,11+,12+,13-,14+,16-,17-/m0/s1","methyl (1S,4aS,6S,7R,7aS)-6-hydroxy-7-methyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-4-carboxylate",1,PMID: 32307890
OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@H](/C/2=C\C)CC(=O)OCCc2ccc(c(c2)O)O)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O,Oleuropein,5281544,"1S/C25H32O13/c1-3-13-14(9-19(29)35-7-6-12-4-5-16(27)17(28)8-12)15(23(33)34-2)11-36-24(13)38-25-22(32)21(31)20(30)18(10-26)37-25/h3-5,8,11,14,18,20-22,24-28,30-32H,6-7,9-10H2,1-2H3/b13-3+/t14-,18+,20+,21-,22+,24-,25-/m0/s1","methyl (4S,5E,6S)-4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",0,PMID: 19353300
OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@@H]3[C@H]2[C@@]2(CO)O[C@H]2[C@H]3O)[C@@H]([C@H]([C@@H]1O)O)O,Catalpol,91520,"1S/C15H22O10/c16-3-6-9(19)10(20)11(21)14(23-6)24-13-7-5(1-2-22-13)8(18)12-15(7,4-17)25-12/h1-2,5-14,16-21H,3-4H2/t5-,6-,7-,8+,9-,10+,11-,12+,13+,14+,15-/m1/s1","(2S,3R,4S,5S,6R)-2-[[(1S,2S,4S,5S,6R,10S)-5-hydroxy-2-(hydroxymethyl)-3,9-dioxatricyclo[4.4.0.02,4]dec-7-en-10-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",1,PMID: 27166426
OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@@H]2C(=O)O)O)[C@@H](C[C@@H]1O)NC(=O)C,3-deoxy-D-ribHexNAc(b1-4)b-GlcA,6852395,"1S/C14H23NO11/c1-4(17)15-5-2-6(18)7(3-16)24-14(5)26-10-8(19)9(20)13(23)25-11(10)12(21)22/h5-11,13-14,16,18-20,23H,2-3H2,1H3,(H,15,17)(H,21,22)/t5-,6+,7-,8-,9-,10+,11+,13-,14+/m1/s1","(2S,3S,4R,5R,6R)-3-[(2S,3R,5S,6R)-3-acetamido-5-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,5,6-trihydroxyoxane-2-carboxylic acid",0,PMID: 15488890
OC[C@H]1O[C@@H](O[C@H]2C[C@]3(C)[C@@H]([C@@]4([C@@H]2C(C)(C)[C@@H](O)CC4)C)C[C@H]([C@H]2[C@@]3(C)CC[C@@H]2[C@](CCC=C(C)C)(O)C)O)[C@@H]([C@H]([C@@H]1O)O)O,Ginsenoside Rh1,12855920,"1S/C36H62O9/c1-19(2)10-9-13-36(8,43)20-11-15-34(6)26(20)21(38)16-24-33(5)14-12-25(39)32(3,4)30(33)22(17-35(24,34)7)44-31-29(42)28(41)27(40)23(18-37)45-31/h10,20-31,37-43H,9,11-18H2,1-8H3/t20-,21+,22-,23+,24+,25-,26-,27+,28-,29+,30-,31+,33+,34+,35+,36-/m0/s1","(2R,3R,4S,5S,6R)-2-[[(3S,5R,6S,8R,9R,10R,12R,13R,14R,17S)-3,12-dihydroxy-17-[(2S)-2-hydroxy-6-methylhept-5-en-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-6-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",1,PMID: 32695207
OC[C@H]1O[C@@H](O[C@H]2C[C@]3(C)[C@@H]([C@@]4([C@@H]2C(C)(C)[C@@H](O)CC4)C)C[C@H]([C@H]2[C@@]3(C)CC[C@@H]2[C@@](O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)(CCC=C(C)C)C)O)[C@@H]([C@H]([C@@H]1O)O)O,Ginsenoside RG1,441923,"1S/C42H72O14/c1-20(2)10-9-13-42(8,56-37-34(52)32(50)30(48)25(19-44)55-37)21-11-15-40(6)28(21)22(45)16-26-39(5)14-12-27(46)38(3,4)35(39)23(17-41(26,40)7)53-36-33(51)31(49)29(47)24(18-43)54-36/h10,21-37,43-52H,9,11-19H2,1-8H3/t21-,22+,23-,24+,25+,26+,27-,28-,29+,30+,31-,32-,33+,34+,35-,36+,37-,39+,40+,41+,42-/m0/s1","(2R,3R,4S,5S,6R)-2-[[(3S,5R,6S,8R,9R,10R,12R,13R,14R,17S)-3,12-dihydroxy-4,4,8,10,14-pentamethyl-17-[(2S)-6-methyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhept-5-en-2-yl]-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-6-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",1,PMID: 30581440
OC[C@H]1O[C@@H](O[C@H]2C[C@]3(C)[C@@H]([C@@]4([C@@H]2C(C)(C)[C@@H](O)CC4)C)C[C@H]([C@H]2[C@@]3(C)CC[C@@H]2[C@@](O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)(CCC=C(C)C)C)O)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,ginsenoside-Rd,24721561,"1S/C48H82O19/c1-21(2)10-9-13-48(8,67-42-38(61)35(58)32(55)26(19-50)64-42)22-11-15-46(6)30(22)23(52)16-28-45(5)14-12-29(53)44(3,4)40(45)24(17-47(28,46)7)62-43-39(36(59)33(56)27(20-51)65-43)66-41-37(60)34(57)31(54)25(18-49)63-41/h10,22-43,49-61H,9,11-20H2,1-8H3/t22-,23+,24-,25+,26+,27+,28+,29-,30-,31+,32+,33+,34-,35-,36-,37+,38+,39+,40-,41-,42-,43+,45+,46+,47+,48-/m0/s1","(2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5S,6R)-2-[[(3S,5R,6S,8R,9R,10R,12R,13R,14R,17S)-3,12-dihydroxy-4,4,8,10,14-pentamethyl-17-[(2S)-6-methyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhept-5-en-2-yl]-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-6-yl]oxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",1,PMID: 25374589
OC[C@H]1O[C@@H](O[C@H]2C[C@]3(C)[C@@H]([C@@]4([C@@H]2C(C)(C)[C@@H](O)CC4)C)C[C@H]([C@H]2[C@@]3(C)CC[C@@H]2[C@@](O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)(CCC=C(C)C)C)O)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O,Notoginsenoside R1,441934,"1S/C47H80O18/c1-21(2)10-9-13-47(8,65-41-37(59)34(56)32(54)26(18-48)62-41)22-11-15-45(6)30(22)23(50)16-28-44(5)14-12-29(52)43(3,4)39(44)25(17-46(28,45)7)61-42-38(35(57)33(55)27(19-49)63-42)64-40-36(58)31(53)24(51)20-60-40/h10,22-42,48-59H,9,11-20H2,1-8H3/t22-,23+,24+,25-,26+,27+,28+,29-,30-,31-,32+,33+,34-,35-,36+,37+,38+,39-,40-,41-,42+,44+,45+,46+,47-/m0/s1","(2S,3R,4S,5S,6R)-2-[(2S)-2-[(3S,5R,6S,8R,9R,10R,12R,13R,14R,17S)-6-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-3,12-dihydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-en-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",1,PMID: 33335762
OC[C@H]1O[C@@H](O[C@H]2C[C@@H]3[C@]4([C@@]5([C@@H]2C(C)(C)[C@H](CC5)O[C@@H]2OC[C@H]([C@@H]([C@H]2O)O)O)C4)CC[C@]2([C@@]3(C)C[C@@H]([C@@H]2[C@@]2(C)CC[C@H](O2)C(O)(C)C)O)C)[C@@H]([C@H]([C@@H]1O)O)O,Astragaloside IV,13943297,"1S/C41H68O14/c1-35(2)24(54-33-29(48)26(45)20(44)17-51-33)9-11-41-18-40(41)13-12-37(5)31(39(7)10-8-25(55-39)36(3,4)50)19(43)15-38(37,6)23(40)14-21(32(35)41)52-34-30(49)28(47)27(46)22(16-42)53-34/h19-34,42-50H,8-18H2,1-7H3/t19-,20+,21-,22+,23-,24-,25-,26-,27+,28-,29+,30+,31-,32-,33-,34+,37+,38-,39+,40-,41+/m0/s1","(2R,3R,4S,5S,6R)-2-[[(1S,3R,6S,8R,9S,11S,12S,14S,15R,16R)-14-hydroxy-15-[(2R,5S)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-7,7,12,16-tetramethyl-6-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-9-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",1,PMID: 31086091
OC[C@H]1O[C@@H](O[C@H]2CC[C@]3([C@H](C2(C)C)CC[C@@]2([C@@H]3C[C@@H](O)[C@H]3[C@@]2(C)CC[C@@H]3[C@@](O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)[C@H]([C@@H]([C@H]2O)O)O)(CCC=C(C)C)C)C)C)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,Ginsenoside rb1,9898279,"1S/C54H92O23/c1-23(2)10-9-14-54(8,77-48-44(69)40(65)37(62)29(74-48)22-70-46-42(67)38(63)34(59)26(19-55)71-46)24-11-16-53(7)33(24)25(58)18-31-51(5)15-13-32(50(3,4)30(51)12-17-52(31,53)6)75-49-45(41(66)36(61)28(21-57)73-49)76-47-43(68)39(64)35(60)27(20-56)72-47/h10,24-49,55-69H,9,11-22H2,1-8H3/t24-,25+,26+,27+,28+,29+,30-,31+,32-,33-,34+,35+,36+,37+,38-,39-,40-,41-,42+,43+,44+,45+,46+,47-,48-,49-,51-,52+,53+,54-/m0/s1","(2R,3R,4S,5S,6R)-2-[[(2R,3S,4S,5R,6S)-6-[(2S)-2-[(3S,5R,8R,9R,10R,12R,13R,14R,17S)-3-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-12-hydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-en-2-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",1,PMID: 29636869
OC[C@H]1O[C@@H](O[C@H]2CC[C@H](c3c2c(=O)c2c(o3)cc(cc2O)OC)O)[C@@H]([C@H]([C@@H]1O)O)O,Tetrahydroswertianolin,10343169,"1S/C20H24O11/c1-28-7-4-9(23)13-11(5-7)29-19-8(22)2-3-10(14(19)16(13)25)30-20-18(27)17(26)15(24)12(6-21)31-20/h4-5,8,10,12,15,17-18,20-24,26-27H,2-3,6H2,1H3/t8-,10+,12-,15-,17+,18-,20-/m1/s1","(1S,4R)-4,8-dihydroxy-6-methoxy-1-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,2,3,4-tetrahydroxanthen-9-one",1,PMID: 10353265
OC[C@H]1O[C@@H](Oc2c(O)c(OC)cc3c2oc(=O)cc3)[C@@H]([C@H]([C@@H]1O)O)O,Fraxin,5273568,"1S/C16H18O10/c1-23-7-4-6-2-3-9(18)25-14(6)15(11(7)20)26-16-13(22)12(21)10(19)8(5-17)24-16/h2-4,8,10,12-13,16-17,19-22H,5H2,1H3/t8-,10-,12+,13-,16+/m1/s1","7-hydroxy-6-methoxy-8-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one",1,PMID: 33235694
OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)O[C@@H](CC3=O)c2ccc(cc2)O)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,Naringin,442428,"1S/C27H32O14/c1-10-20(32)22(34)24(36)26(37-10)41-25-23(35)21(33)18(9-28)40-27(25)38-13-6-14(30)19-15(31)8-16(39-17(19)7-13)11-2-4-12(29)5-3-11/h2-7,10,16,18,20-30,32-36H,8-9H2,1H3/t10-,16-,18+,20-,21+,22+,23-,24+,25+,26-,27+/m0/s1","(2S)-7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",1,PMID: 30780111
OC[C@H]1O[C@@H](Oc2cc3CC[C@@H](c4c(c3c(c2OC)OC)ccc(c(=O)c4)SC)NC(=O)C)[C@@H]([C@H]([C@@H]1O)O)O,Thiocolchicoside,9915886,"1S/C27H33NO10S/c1-12(30)28-16-7-5-13-9-18(37-27-24(34)23(33)22(32)19(11-29)38-27)25(35-2)26(36-3)21(13)14-6-8-20(39-4)17(31)10-15(14)16/h6,8-10,16,19,22-24,27,29,32-34H,5,7,11H2,1-4H3,(H,28,30)/t16-,19+,22+,23-,24+,27+/m0/s1","N-[(7S)-1,2-dimethoxy-10-methylsulfanyl-9-oxo-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6,7-dihydro-5H-benzo[a]heptalen-7-yl]acetamide",0,PMID: 20978115
OC[C@H]1O[C@@H](OCCc2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1OC(=O)/C=C/c1ccc(c(c1)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O,Acteoside,5281800,"1S/C29H36O15/c1-13-22(36)23(37)24(38)29(41-13)44-27-25(39)28(40-9-8-15-3-6-17(32)19(34)11-15)42-20(12-30)26(27)43-21(35)7-4-14-2-5-16(31)18(33)10-14/h2-7,10-11,13,20,22-34,36-39H,8-9,12H2,1H3/b7-4+/t13-,20+,22-,23+,24+,25+,26+,27+,28+,29-/m0/s1","[(2R,3R,4R,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-(hydroxymethyl)-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",1,PMID: 31021425
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2NCC=C(C)C,Riboprine,24405,"1S/C15H21N5O4/c1-8(2)3-4-16-13-10-14(18-6-17-13)20(7-19-10)15-12(23)11(22)9(5-21)24-15/h3,6-7,9,11-12,15,21-23H,4-5H2,1-2H3,(H,16,17,18)/t9-,11-,12-,15-/m1/s1","(2R,3S,4R,5R)-2-(hydroxymethyl)-5-[6-(3-methylbut-2-enylamino)purin-9-yl]oxolane-3,4-diol",0,HEPG2
OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)c1c(OC)cc2c(c1O)c(=O)cc(o2)c1ccc(cc1)O,Spinosin,155692,"1S/C28H32O15/c1-39-14-7-15-18(12(32)6-13(40-15)10-2-4-11(31)5-3-10)22(35)19(14)26-27(24(37)21(34)16(8-29)41-26)43-28-25(38)23(36)20(33)17(9-30)42-28/h2-7,16-17,20-21,23-31,33-38H,8-9H2,1H3/t16-,17-,20-,21-,23+,24+,25-,26+,27-,28+/m1/s1","6-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]-5-hydroxy-2-(4-hydroxyphenyl)-7-methoxychromen-4-one",1,PMID: 31545438
OC[C@H]1O[C@H]([C@H]([C@@H]1O)F)n1cnc2c1nc(Cl)nc2N,Clofarabine,119182,"1S/C10H11ClFN5O3/c11-10-15-7(13)5-8(16-10)17(2-14-5)9-4(12)6(19)3(1-18)20-9/h2-4,6,9,18-19H,1H2,(H2,13,15,16)/t3-,4+,6-,9-/m1/s1","(2R,3R,4S,5R)-5-(6-amino-2-chloropurin-9-yl)-4-fluoro-2-(hydroxymethyl)oxolan-3-ol",0,PMID: 22739157
OC[C@H]1O[C@H]([C@H]([C@@H]1O)O)n1cnc2c1nc(F)nc2N,Fludarabine,657237,"1S/C10H12FN5O4/c11-10-14-7(12)4-8(15-10)16(2-13-4)9-6(19)5(18)3(1-17)20-9/h2-3,5-6,9,17-19H,1H2,(H2,12,14,15)/t3-,5-,6+,9-/m1/s1","(2R,3S,4S,5R)-2-(6-amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",0,PMID: 20306682
OC[C@H]1O[C@H](C[C@@H]1O)n1cnc(nc1=O)N,Decitabine,451668,"1S/C8H12N4O4/c9-7-10-3-12(8(15)11-7)6-1-4(14)5(2-13)16-6/h3-6,13-14H,1-2H2,(H2,9,11,15)/t4-,5+,6+/m0/s1","4-amino-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3,5-triazin-2-one",0,PMID: 22391163
OC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C,Farnesol,445070,"1S/C15H26O/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-16/h7,9,11,16H,5-6,8,10,12H2,1-4H3/b14-9+,15-11+","(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-ol",0,PMID: 19851690
Oc1[nH]c2c(c1C=Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1)c1scnc1cc2,"4-[(7-oxo-6H-pyrrolo[2,3-g][1,3]benzothiazol-8-ylidene)methylamino]-N-(2-pyridinyl)benzenesulfonamide",3536,"1S/C21H15N5O3S2/c27-21-15(19-16(25-21)8-9-17-20(19)30-12-24-17)11-23-13-4-6-14(7-5-13)31(28,29)26-18-3-1-2-10-22-18/h1-12,25,27H,(H,22,26)","4-[(7-hydroxy-6H-pyrrolo[2,3-g][1,3]benzothiazol-8-yl)methylideneamino]-N-pyridin-2-ylbenzenesulfonamide",1,PMID: 15836613
Oc1cc(O)c2c(c1)[o+]c(c(c2)O)c1ccc(c(c1)O)O,Cyanidin,128861,"1S/C15H10O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-6H,(H4-,16,17,18,19,20)/p+1","2-(3,4-dihydroxyphenyl)chromenylium-3,5,7-triol",1,PMID: 29434790
Oc1cc(O)c2c(c1)O[C@@H]([C@H](C2=O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)c1ccc(c(c1)O)O,Astilbin,119258,"1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3/t7-,15-,17+,18+,19+,20-,21-/m0/s1","(2R,3R)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3-dihydrochromen-4-one",1,PMID: 32413740
Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccc(c(c1)O)O,Quercetin,5280343,"1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H","2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",1,PMID: 30559635
Oc1cc(O)c2c(c1)OC(C(C2=O)OC1OC(C)C(C(C1O)O)O)c1ccc(c(c1)O)O,Isoastilbin,316844,"1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3","2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-2,3-dihydrochromen-4-one",1,PMID: 30664148
Oc1cc2cccc(c(=O)c2c(c1O)O)O,Purpurogalline,5281571,"1S/C11H8O5/c12-6-3-1-2-5-4-7(13)10(15)11(16)8(5)9(6)14/h1-4,13,15-16H,(H,12,14)","2,3,4,5-tetrahydroxybenzo[7]annulen-6-one",1,PMID: 30419635
Oc1ccc(c(c1)C(C)(C)C)O,tert-Butylhydroquinone,16043,"1S/C10H14O2/c1-10(2,3)8-6-7(11)4-5-9(8)12/h4-6,11-12H,1-3H3","2-tert-butylbenzene-1,4-diol",1,PMID: 29039475
Oc1ccc(cc1)[C@@H]1[C@@H](CC[C@@H](c2ccc(cc2)F)O)C(=O)N1c1ccc(cc1)F,Ezetimibe,150311,"1S/C24H21F2NO3/c25-17-5-1-15(2-6-17)22(29)14-13-21-23(16-3-11-20(28)12-4-16)27(24(21)30)19-9-7-18(26)8-10-19/h1-12,21-23,28-29H,13-14H2/t21-,22+,23-/m1/s1","(3R,4S)-1-(4-fluorophenyl)-3-[(3S)-3-(4-fluorophenyl)-3-hydroxypropyl]-4-(4-hydroxyphenyl)azetidin-2-one",1,PMID: 29852178
Oc1ccc(cc1)/N=N/c1ccccc1,4-Hydroxyazobenzene,15529,"1S/C12H10N2O/c15-12-8-6-11(7-9-12)14-13-10-4-2-1-3-5-10/h1-9,15H",4-phenyldiazenylphenol,1,HEPG2
Oc1ccc(cc1)C(c1ccc(cc1)O)(c1ccccc1)C,"4,4'-(1-Phenylethylidene)bisphenol",623849,"1S/C20H18O2/c1-20(15-5-3-2-4-6-15,16-7-11-18(21)12-8-16)17-9-13-19(22)14-10-17/h2-14,21-22H,1H3",4-[1-(4-hydroxyphenyl)-1-phenylethyl]phenol,0,HEPG2
Oc1ccc(cc1)C1(c2ccc(cc2)O)c2ccccc2c2c1cccc2,"9,9-Bis(4-hydroxyphenyl)fluorene",76716,"1S/C25H18O2/c26-19-13-9-17(10-14-19)25(18-11-15-20(27)16-12-18)23-7-3-1-5-21(23)22-6-2-4-8-24(22)25/h1-16,26-27H",4-[9-(4-hydroxyphenyl)fluoren-9-yl]phenol,0,HEPG2
Oc1ccc(cc1)C1(CC2CC1C1C2CCC1)c1ccc(cc1)O,"Phenol, 4,4'-(octahydro-4,7-methano-5H-inden-5-ylidene)bis-",102724,"1S/C22H24O2/c23-17-8-4-15(5-9-17)22(16-6-10-18(24)11-7-16)13-14-12-21(22)20-3-1-2-19(14)20/h4-11,14,19-21,23-24H,1-3,12-13H2","4-[8-(4-hydroxyphenyl)-8-tricyclo[5.2.1.02,6]decanyl]phenol",0,HEPG2
Oc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)O,"1,1-Bis(4-hydroxyphenyl)cyclohexane",232446,"1S/C18H20O2/c19-16-8-4-14(5-9-16)18(12-2-1-3-13-18)15-6-10-17(20)11-7-15/h4-11,19-20H,1-3,12-13H2",4-[1-(4-hydroxyphenyl)cyclohexyl]phenol,0,HEPG2
Oc1ccc(cc1)C1=Cc2c(OC1)cc(cc2)O,Idronoxil,219100,"1S/C15H12O3/c16-13-4-1-10(2-5-13)12-7-11-3-6-14(17)8-15(11)18-9-12/h1-8,16-17H,9H2",3-(4-hydroxyphenyl)-2H-chromen-7-ol,0,PMID: 16388521
Oc1ccc(cc1)c1oc2cc(O)cc(c2c(=O)c1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O,Afzelin,5316673,"1S/C21H20O10/c1-8-15(25)17(27)18(28)21(29-8)31-20-16(26)14-12(24)6-11(23)7-13(14)30-19(20)9-2-4-10(22)5-3-9/h2-8,15,17-18,21-25,27-28H,1H3/t8-,15-,17+,18+,21-/m0/s1","5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",1,PMID: 23626759
Oc1ccc(cc1)Cc1ccccc1,4-Benzylphenol,7563,"1S/C13H12O/c14-13-8-6-12(7-9-13)10-11-4-2-1-3-5-11/h1-9,14H,10H2",4-benzylphenol,0,HEPG2
Oc1ccc(cc1)CC1NCCc2c1cc(O)c(c2)O,Higenamine,114840,"1S/C16H17NO3/c18-12-3-1-10(2-4-12)7-14-13-9-16(20)15(19)8-11(13)5-6-17-14/h1-4,8-9,14,17-20H,5-7H2","1-[(4-hydroxyphenyl)methyl]-1,2,3,4-tetrahydroisoquinoline-6,7-diol",1,PMID: 33354171
Oc1ccc(cc1)Nc1ccc(c(c1)C)N,4-Amino-4'-hydroxy-3-methyldiphenylamine,22586,"1S/C13H14N2O/c1-9-8-11(4-7-13(9)14)15-10-2-5-12(16)6-3-10/h2-8,15-16H,14H2,1H3",4-(4-amino-3-methylanilino)phenol,0,CHO
Oc1ccc(cc1C(C)(C)C)C(C)(C)C,"2,4-Di-tert-butylphenol",7311,"1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3","2,4-ditert-butylphenol",0,HEPG2
