SMILES,Name,CID,InChI,IUPAC,Status,Source
OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)F,Fluprednisolone,5876,"1S/C21H27FO5/c1-19-5-3-11(24)7-14(19)15(22)8-12-13-4-6-21(27,17(26)10-23)20(13,2)9-16(25)18(12)19/h3,5,7,12-13,15-16,18,23,25,27H,4,6,8-10H2,1-2H3/t12-,13-,15-,16-,18+,19-,20-,21-/m0/s1","(6S,8S,9S,10R,11S,13S,14S,17R)-6-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",0,ARE
OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C,Prednisolone,5755,"1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h5,7,9,14-16,18,22,24,26H,3-4,6,8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1","(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",0,ARE
OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,Hydrocortisone,5754,"1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1","(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",0,ARE
OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,Cortisone,222786,"1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-15,18,22,26H,3-8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1","(8S,9S,10R,13S,14S,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,12,14,15,16-decahydrocyclopenta[a]phenanthrene-3,11-dione",0,ARE
OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,Cortodoxone,440707,"1S/C21H30O4/c1-19-8-5-14(23)11-13(19)3-4-15-16(19)6-9-20(2)17(15)7-10-21(20,25)18(24)12-22/h11,15-17,22,25H,3-10,12H2,1-2H3/t15-,16+,17+,19+,20+,21+/m1/s1","(8R,9S,10R,13S,14S,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",0,ARE
OCC(=O)[C@@]12OC(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@]2([C@H]1C[C@@H](C1=CC(=O)C=C[C@]21C)F)F)(C)C,Fluocinolone acetonide,6215,"1S/C24H30F2O6/c1-20(2)31-19-9-13-14-8-16(25)15-7-12(28)5-6-21(15,3)23(14,26)17(29)10-22(13,4)24(19,32-20)18(30)11-27/h5-7,13-14,16-17,19,27,29H,8-11H2,1-4H3/t13-,14-,16-,17-,19+,21-,22-,23-,24+/m0/s1","(1S,2S,4R,8S,9S,11S,12R,13S,19S)-12,19-difluoro-11-hydroxy-8-(2-hydroxyacetyl)-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",0,ARE
OCC(=O)[C@@]12OC(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@]2([C@H]1CCC1=CC(=O)C=C[C@]21C)F)(C)C,Triamcinolone acetonide,6436,"1S/C24H31FO6/c1-20(2)30-19-10-16-15-6-5-13-9-14(27)7-8-21(13,3)23(15,25)17(28)11-22(16,4)24(19,31-20)18(29)12-26/h7-9,15-17,19,26,28H,5-6,10-12H2,1-4H3/t15-,16-,17-,19+,21-,22-,23-,24+/m0/s1","(1S,2S,4R,8S,9S,11S,12R,13S)-12-fluoro-11-hydroxy-8-(2-hydroxyacetyl)-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",0,ARE
OCC(=O)[C@@]12OC(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@H]2[C@H]1C[C@@H](C1=CC(=O)C=C[C@]21C)F)(C)C,Flunisolide,82153,"1S/C24H31FO6/c1-21(2)30-19-9-14-13-8-16(25)15-7-12(27)5-6-22(15,3)20(13)17(28)10-23(14,4)24(19,31-21)18(29)11-26/h5-7,13-14,16-17,19-20,26,28H,8-11H2,1-4H3/t13-,14-,16-,17-,19+,20+,22-,23-,24+/m0/s1","(1S,2S,4R,8S,9S,11S,12S,13R,19S)-19-fluoro-11-hydroxy-8-(2-hydroxyacetyl)-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",0,ARE
OCC(=O)[C@@]12OC(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@H]2[C@H]1C[C@@H](C1=CC(=O)CC[C@]21C)F)(C)C,Flurandrenolide,15209,"1S/C24H33FO6/c1-21(2)30-19-9-14-13-8-16(25)15-7-12(27)5-6-22(15,3)20(13)17(28)10-23(14,4)24(19,31-21)18(29)11-26/h7,13-14,16-17,19-20,26,28H,5-6,8-11H2,1-4H3/t13-,14-,16-,17-,19+,20+,22-,23-,24+/m0/s1","(1S,2S,4R,8S,9S,11S,12S,13R,19S)-19-fluoro-11-hydroxy-8-(2-hydroxyacetyl)-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icos-17-en-16-one",0,ARE
OCC(=O)[C@@]12OC(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@H]2[C@H]1CCC1=CC(=O)C=C[C@]21C)(C)C,Desonide,5311066,"1S/C24H32O6/c1-21(2)29-19-10-16-15-6-5-13-9-14(26)7-8-22(13,3)20(15)17(27)11-23(16,4)24(19,30-21)18(28)12-25/h7-9,15-17,19-20,25,27H,5-6,10-12H2,1-4H3/t15-,16-,17-,19+,20+,22-,23-,24+/m0/s1","(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",0,ARE
OCC(=O)O,Glycolic acid,757,"1S/C2H4O3/c3-1-2(4)5/h3H,1H2,(H,4,5)",2-hydroxyacetic acid,0,ARE
OCC(C(=O)NNCc1ccc(c(c1O)O)O)N.Cl,Benserazide hydrochloride,26964,"1S/C10H15N3O5.ClH/c11-6(4-14)10(18)13-12-3-5-1-2-7(15)9(17)8(5)16;/h1-2,6,12,14-17H,3-4,11H2,(H,13,18);1H","2-amino-3-hydroxy-N'-[(2,3,4-trihydroxyphenyl)methyl]propanehydrazide;hydrochloride",0,ARE
OCC(C(=O)O)(CO)C,"2,2-Bis(hydroxymethyl)propionic acid",78501,"1S/C5H10O4/c1-5(2-6,3-7)4(8)9/h6-7H,2-3H2,1H3,(H,8,9)",3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid,0,ARE
OCC(C(C(C)C)O)(C)C,"2,2,4-Trimethyl-1,3-pentanediol",8946,"1S/C8H18O2/c1-6(2)7(10)8(3,4)5-9/h6-7,9-10H,5H2,1-4H3","2,2,4-trimethylpentane-1,3-diol",0,ARE
OCC(C(O)C)C(O)C,"3-(Hydroxymethyl)pentane-2,4-diol",61234,"1S/C6H14O3/c1-4(8)6(3-7)5(2)9/h4-9H,3H2,1-2H3","3-(hydroxymethyl)pentane-2,4-diol",0,ARE
OCC(C)C,Isobutanol,6560,"1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",2-methylpropan-1-ol,0,ARE
OCC(c1ccccc1)C,2-Phenylpropan-1-ol,14295,"1S/C9H12O/c1-8(7-10)9-5-3-2-4-6-9/h2-6,8,10H,7H2,1H3",2-phenylpropan-1-ol,0,ARE
OCC(c1ccccc1)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)N2C,NA,NA,NA,NA,0,ARE
OCC(c1ccccc1)O,"1-Phenyl-1,2-ethanediol",7149,"1S/C8H10O2/c9-6-8(10)7-4-2-1-3-5-7/h1-5,8-10H,6H2","1-phenylethane-1,2-diol",0,ARE
OCC(CBr)(CBr)CO,"2,2-Bis(bromomethyl)-1,3-propanediol",18692,"1S/C5H10Br2O2/c6-1-5(2-7,3-8)4-9/h8-9H,1-4H2","2,2-bis(bromomethyl)propane-1,3-diol",0,ARE
OCC(CBr)Br,"2,3-Dibromo-1-propanol",7281,"1S/C3H6Br2O/c4-1-3(5)2-6/h3,6H,1-2H2","2,3-dibromopropan-1-ol",0,ARE
OCC(CCl)Cl,"2,3-Dichloro-1-propanol",12018,"1S/C3H6Cl2O/c4-1-3(5)2-6/h3,6H,1-2H2","2,3-dichloropropan-1-ol",0,ARE
OCC(CCl)O,"3-Chloro-1,2-propanediol",7290,"1S/C3H7ClO2/c4-1-3(6)2-5/h3,5-6H,1-2H2","3-chloropropane-1,2-diol",0,ARE
OCC(CCn1cnc2c1[nH]c(N)nc2=O)CO,Penciclovir,135398748,"1S/C10H15N5O3/c11-10-13-8-7(9(18)14-10)12-5-15(8)2-1-6(3-16)4-17/h5-6,16-17H,1-4H2,(H3,11,13,14,18)",2-amino-9-[4-hydroxy-3-(hydroxymethyl)butyl]-1H-purin-6-one,0,ARE
OCC(CN(c1c(I)c(C(=O)NCC(CO)O)c(c(c1I)C(=O)NCC(CO)O)I)C(=O)C)O,Iohexol,3730,"1S/C19H26I3N3O9/c1-8(29)25(4-11(32)7-28)17-15(21)12(18(33)23-2-9(30)5-26)14(20)13(16(17)22)19(34)24-3-10(31)6-27/h9-11,26-28,30-32H,2-7H2,1H3,(H,23,33)(H,24,34)","5-[acetyl(2,3-dihydroxypropyl)amino]-1-N,3-N-bis(2,3-dihydroxypropyl)-2,4,6-triiodobenzene-1,3-dicarboxamide",0,ARE
OCC(CN1CCN(CC1)c1ccccc1)O,Dropropizine,3169,"1S/C13H20N2O2/c16-11-13(17)10-14-6-8-15(9-7-14)12-4-2-1-3-5-12/h1-5,13,16-17H,6-11H2","3-(4-phenylpiperazin-1-yl)propane-1,2-diol",0,ARE
OCC(Cn1cnc2c1c(=O)n(C)c(=O)n2C)O,Dyphylline,3182,"1S/C10H14N4O4/c1-12-8-7(9(17)13(2)10(12)18)14(5-11-8)3-6(16)4-15/h5-6,15-16H,3-4H2,1-2H3","7-(2,3-dihydroxypropyl)-1,3-dimethylpurine-2,6-dione",0,ARE
OCC(CNC(=O)c1c(I)c(N(C(=O)C)CC(CN(c2c(I)c(C(=O)NCC(CO)O)c(c(c2I)C(=O)NCC(CO)O)I)C(=O)C)O)c(c(c1I)C(=O)NCC(CO)O)I)O,Iodixanol,3724,"1S/C35H44I6N6O15/c1-13(52)46(30-26(38)20(32(59)42-3-15(54)9-48)24(36)21(27(30)39)33(60)43-4-16(55)10-49)7-19(58)8-47(14(2)53)31-28(40)22(34(61)44-5-17(56)11-50)25(37)23(29(31)41)35(62)45-6-18(57)12-51/h15-19,48-51,54-58H,3-12H2,1-2H3,(H,42,59)(H,43,60)(H,44,61)(H,45,62)","5-[acetyl-[3-[N-acetyl-3,5-bis(2,3-dihydroxypropylcarbamoyl)-2,4,6-triiodoanilino]-2-hydroxypropyl]amino]-1-N,3-N-bis(2,3-dihydroxypropyl)-2,4,6-triiodobenzene-1,3-dicarboxamide",0,ARE
OCC(CO)(C)C,Neopentyl glycol,31344,"1S/C5H12O2/c1-5(2,3-6)4-7/h6-7H,3-4H2,1-2H3","2,2-dimethylpropane-1,3-diol",0,ARE
OCC(CO)(CO)C,"1,1,1-Tris(hydroxymethyl)ethane",6502,"1S/C5H12O3/c1-5(2-6,3-7)4-8/h6-8H,2-4H2,1H3","2-(hydroxymethyl)-2-methylpropane-1,3-diol",0,ARE
OCC(CO)(CO)CO,Pentaerythritol,8285,"1S/C5H12O4/c6-1-5(2-7,3-8)4-9/h6-9H,1-4H2","2,2-bis(hydroxymethyl)propane-1,3-diol",0,ARE
OCC(CO)(CO)N,Tromethamine,6503,"1S/C4H11NO3/c5-4(1-6,2-7)3-8/h6-8H,1-3,5H2","2-amino-2-(hydroxymethyl)propane-1,3-diol",0,ARE
OCC(CO)(CO)N.Cl,"2-Amino-2-(hydroxymethyl)propane-1,3-diol hydrochloride",93573,"1S/C4H11NO3.ClH/c5-4(1-6,2-7)3-8;/h6-8H,1-3,5H2;1H","2-amino-2-(hydroxymethyl)propane-1,3-diol;hydrochloride",0,ARE
OCC(CO)C,"2-Methyl-1,3-propanediol",75103,"1S/C4H10O2/c1-4(2-5)3-6/h4-6H,2-3H2,1H3","2-methylpropane-1,3-diol",0,ARE
OCC(CO)O,Glycerol,753,"1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","propane-1,2,3-triol",0,ARE
OCC(COC(=O)C(CO)(C)C)(C)C,"3-Hydroxy-2,2-dimethylpropyl 3-hydroxy-2,2-dimethylpropanoate",14218,"1S/C10H20O4/c1-9(2,5-11)7-14-8(13)10(3,4)6-12/h11-12H,5-7H2,1-4H3","(3-hydroxy-2,2-dimethylpropyl) 3-hydroxy-2,2-dimethylpropanoate",0,ARE
OCC(COC(=O)c1ccc(cc1)N)O,Lisadimate,8692,"1S/C10H13NO4/c11-8-3-1-7(2-4-8)10(14)15-6-9(13)5-12/h1-4,9,12-13H,5-6,11H2","2,3-dihydroxypropyl 4-aminobenzoate",0,ARE
OCC(COC(=O)c1ccccc1Nc1ccnc2c1ccc(c2)Cl)O.Cl,Glafenine hydrochloride,3085326,"1S/C19H17ClN2O4.ClH/c20-12-5-6-14-17(7-8-21-18(14)9-12)22-16-4-2-1-3-15(16)19(25)26-11-13(24)10-23;/h1-9,13,23-24H,10-11H2,(H,21,22);1H","2,3-dihydroxypropyl 2-[(7-chloroquinolin-4-yl)amino]benzoate;hydrochloride",1,ARE
OCC(COC(=O)CCN1CC1)(COC(=O)CCN1CC1)COC(=O)CCN1CC1,Pentaerythritol tris(3-(1-aziridinyl)propionate),92667,"1S/C20H33N3O7/c24-13-20(14-28-17(25)1-4-21-7-8-21,15-29-18(26)2-5-22-9-10-22)16-30-19(27)3-6-23-11-12-23/h24H,1-16H2","[2,2-bis[3-(aziridin-1-yl)propanoyloxymethyl]-3-hydroxypropyl] 3-(aziridin-1-yl)propanoate",0,ARE
OCC(COc1ccccc1C)O,Mephenesin,4059,"1S/C10H14O3/c1-8-4-2-3-5-10(8)13-7-9(12)6-11/h2-5,9,11-12H,6-7H2,1H3","3-(2-methylphenoxy)propane-1,2-diol",0,ARE
OCC(COc1ccccc1OC)O,Guaifenesin,3516,"1S/C10H14O4/c1-13-9-4-2-3-5-10(9)14-7-8(12)6-11/h2-5,8,11-12H,6-7H2,1H3","3-(2-methoxyphenoxy)propane-1,2-diol",0,ARE
OCC(COCC(CO)(CO)CO)(CO)CO,Dipentaerythritol,31352,"1S/C10H22O7/c11-1-9(2-12,3-13)7-17-8-10(4-14,5-15)6-16/h11-16H,1-8H2","2-[[3-hydroxy-2,2-bis(hydroxymethyl)propoxy]methyl]-2-(hydroxymethyl)propane-1,3-diol",0,ARE
OCC(COP(=O)([O-])[O-])O.[K+].[K+],Potassium glycerophosphate,80278,"1S/C3H9O6P.2K/c4-1-3(5)2-9-10(6,7)8;;/h3-5H,1-2H2,(H2,6,7,8);;/q;2*+1/p-2","dipotassium;2,3-dihydroxypropyl phosphate",0,ARE
OCC(CS)O,"3-Mercapto-1,2-propanediol",7291,"1S/C3H8O2S/c4-1-3(5)2-6/h3-6H,1-2H2","3-sulfanylpropane-1,2-diol",0,ARE
OCC(F)(F)F,"2,2,2-Trifluoroethanol",6409,"1S/C2H3F3O/c3-2(4,5)1-6/h6H,1H2","2,2,2-trifluoroethanol",0,ARE
OCC(N(C)C)(C)C,2-(Dimethylamino)-2-methylpropan-1-ol,23435,"1S/C6H15NO/c1-6(2,5-8)7(3)4/h8H,5H2,1-4H3",2-(dimethylamino)-2-methylpropan-1-ol,0,ARE
OCC(N)(C)C,2-Amino-2-methyl-1-propanol,11807,"1S/C4H11NO/c1-4(2,5)3-6/h6H,3,5H2,1-2H3",2-amino-2-methylpropan-1-ol,0,ARE
OCC(N[C@H]1C[C@](O)(CO)[C@H]([C@@H]([C@H]1O)O)O)CO,Voglibose,444020,"1S/C10H21NO7/c12-2-5(3-13)11-6-1-10(18,4-14)9(17)8(16)7(6)15/h5-9,11-18H,1-4H2/t6-,7-,8+,9-,10-/m0/s1","(1S,2S,3R,4S,5S)-5-(1,3-dihydroxypropan-2-ylamino)-1-(hydroxymethyl)cyclohexane-1,2,3,4-tetrol",1,ARE
OCC(NC(=O)c1c(I)c(C(=O)NC(CO)CO)c(c(c1I)NC(=O)[C@@H](O)C)I)CO,Iopamidol,65492,"1S/C17H22I3N3O8/c1-6(28)15(29)23-14-12(19)9(16(30)21-7(2-24)3-25)11(18)10(13(14)20)17(31)22-8(4-26)5-27/h6-8,24-28H,2-5H2,1H3,(H,21,30)(H,22,31)(H,23,29)/t6-/m0/s1","1-N,3-N-bis(1,3-dihydroxypropan-2-yl)-5-[[(2S)-2-hydroxypropanoyl]amino]-2,4,6-triiodobenzene-1,3-dicarboxamide",0,ARE
OCC(O)C,Propylene glycol,1030,"1S/C3H8O2/c1-3(5)2-4/h3-5H,2H2,1H3","propane-1,2-diol",0,ARE
OCC(Oc1ccccc1)C,2-Phenoxypropanol,20129,"1S/C9H12O2/c1-8(7-10)11-9-5-3-2-4-6-9/h2-6,8,10H,7H2,1H3",2-phenoxypropan-1-ol,0,ARE
OCC(OCn1cnc2c1nc(N)[nH]c2=O)CO,Ganciclovir,135398740,"1S/C9H13N5O4/c10-9-12-7-6(8(17)13-9)11-3-14(7)4-18-5(1-15)2-16/h3,5,15-16H,1-2,4H2,(H3,10,12,13,17)","2-amino-9-(1,3-dihydroxypropan-2-yloxymethyl)-1H-purin-6-one",0,ARE
OCC[C@H](CCC=C(C)C)C,(-)-Citronellol,7793,"1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3/t10-/m0/s1","(3S)-3,7-dimethyloct-6-en-1-ol",0,ARE
OCC[C@H](CCCC(=C)C)C,Rhodinol,81263,"1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h10-11H,1,4-8H2,2-3H3/t10-/m0/s1","(3S)-3,7-dimethyloct-7-en-1-ol",0,ARE
OCC[N+](C)(C)C.[Cl-],Choline chloride,6209,"1S/C5H14NO.ClH/c1-6(2,3)4-5-7;/h7H,4-5H2,1-3H3;1H/q+1;/p-1",2-hydroxyethyl(trimethyl)azanium;chloride,0,ARE
OCC[N+](C)(C)C.[OH-],Choline hydroxide,31255,"1S/C5H14NO.H2O/c1-6(2,3)4-5-7;/h7H,4-5H2,1-3H3;1H2/q+1;/p-1",2-hydroxyethyl(trimethyl)azanium;hydroxide,0,ARE
OCC/C(=C(\N(Cc1cnc(nc1N)C)C=O)/C)/SSCCC(SC(=O)C)CCCCC(=O)OC,Octotiamine,3034020,"1S/C23H36N4O5S3/c1-16(27(15-29)14-19-13-25-17(2)26-23(19)24)21(9-11-28)35-33-12-10-20(34-18(3)30)7-5-6-8-22(31)32-4/h13,15,20,28H,5-12,14H2,1-4H3,(H2,24,25,26)/b21-16+",methyl 6-acetylsulfanyl-8-[[(E)-2-[(4-amino-2-methylpyrimidin-5-yl)methyl-formylamino]-5-hydroxypent-2-en-3-yl]disulfanyl]octanoate,0,ARE
OCC/C=C/CC,trans-3-Hexen-1-ol,5284503,"1S/C6H12O/c1-2-3-4-5-6-7/h3-4,7H,2,5-6H2,1H3/b4-3+",(E)-hex-3-en-1-ol,0,ARE
OCC/C=C\CC,cis-3-Hexen-1-ol,5281167,"1S/C6H12O/c1-2-3-4-5-6-7/h3-4,7H,2,5-6H2,1H3/b4-3-",(Z)-hex-3-en-1-ol,0,ARE
OCC#C,Propargyl alcohol,7859,"1S/C3H4O/c1-2-3-4/h1,4H,3H2",prop-2-yn-1-ol,0,ARE
OCC#CCCCC#CCCCCC1=C(C)C(=O)C(=C(C1=O)C)C,Docebenone,1967,"1S/C21H26O3/c1-16-17(2)21(24)19(18(3)20(16)23)14-12-10-8-6-4-5-7-9-11-13-15-22/h22H,5,7-10,12,14-15H2,1-3H3","2-(12-hydroxydodeca-5,10-diynyl)-3,5,6-trimethylcyclohexa-2,5-diene-1,4-dione",1,ARE
OCC#CCO,"2-Butyne-1,4-diol",8066,"1S/C4H6O2/c5-3-1-2-4-6/h5-6H,3-4H2","but-2-yne-1,4-diol",0,ARE
OCC=C(C)C,3-Methyl-2-buten-1-OL,11173,"1S/C5H10O/c1-5(2)3-4-6/h3,6H,4H2,1-2H3",3-methylbut-2-en-1-ol,0,ARE
OCC=Cc1ccccc1,Styryl carbinol,308,"1S/C9H10O/c10-8-4-7-9-5-2-1-3-6-9/h1-7,10H,8H2",3-phenylprop-2-en-1-ol,0,ARE
OCC1(CO)COCOC1,"1,3-Dioxane-5,5-dimethanol",80373,"1S/C6H12O4/c7-1-6(2-8)3-9-5-10-4-6/h7-8H,1-5H2","[5-(hydroxymethyl)-1,3-dioxan-5-yl]methanol",0,ARE
OCc1c(CO)cnc(c1O)C,Pyridoxine,1054,"1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3","4,5-bis(hydroxymethyl)-2-methylpyridin-3-ol",0,ARE
OCc1c(CO)cnc(c1O)C.Cl,Pyridoxine hydrochloride,6019,"1S/C8H11NO3.ClH/c1-5-8(12)7(4-11)6(3-10)2-9-5;/h2,10-12H,3-4H2,1H3;1H","4,5-bis(hydroxymethyl)-2-methylpyridin-3-ol;hydrochloride",0,ARE
OCc1c(CSSCc2cnc(c(c2CO)O)C)cnc(c1O)C.Cl.Cl,Pyrithioxin dihydrochloride,82325,"1S/C16H20N2O4S2.2ClH/c1-9-15(21)13(5-19)11(3-17-9)7-23-24-8-12-4-18-10(2)16(22)14(12)6-20;;/h3-4,19-22H,5-8H2,1-2H3;2*1H",5-[[[5-hydroxy-4-(hydroxymethyl)-6-methylpyridin-3-yl]methyldisulfanyl]methyl]-4-(hydroxymethyl)-2-methylpyridin-3-ol;dihydrochloride,0,ARE
OCc1c[nH]c2c1cccc2,Indole-3-carbinol,3712,"1S/C9H9NO/c11-6-7-5-10-9-4-2-1-3-8(7)9/h1-5,10-11H,6H2",1H-indol-3-ylmethanol,1,ARE
OCc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,"3,5-Di-tert-butyl-4-hydroxybenzyl alcohol",6929,"1S/C15H24O2/c1-14(2,3)11-7-10(9-16)8-12(13(11)17)15(4,5)6/h7-8,16-17H,9H2,1-6H3","2,6-ditert-butyl-4-(hydroxymethyl)phenol",1,ARE
OCc1cc(c(cc1C)SC1=C(O)C[C@@](OC1=O)(CCc1ccc(cc1)N)C(C)C)C(C)(C)C,"2H-Pyran-2-one, 6-(2-(4-aminophenyl)ethyl)-3-((2-(1,1-dimethylethyl)-4-(hydroxymethyl)-5-methylphenyl)thio)-5,6-dihydro-4-hydroxy-6-(1-methylethyl)-, (6S)-",54687772,"1S/C28H37NO4S/c1-17(2)28(12-11-19-7-9-21(29)10-8-19)15-23(31)25(26(32)33-28)34-24-13-18(3)20(16-30)14-22(24)27(4,5)6/h7-10,13-14,17,30-31H,11-12,15-16,29H2,1-6H3/t28-/m0/s1",(2S)-2-[2-(4-aminophenyl)ethyl]-5-[2-tert-butyl-4-(hydroxymethyl)-5-methylphenyl]sulfanyl-4-hydroxy-2-propan-2-yl-3H-pyran-6-one,0,ARE
OCc1cc(ccc1O)C(CNC(C)(C)C)O,Salbutamol,2083,"1S/C13H21NO3/c1-13(2,3)14-7-12(17)9-4-5-11(16)10(6-9)8-15/h4-6,12,14-17H,7-8H2,1-3H3",4-[2-(tert-butylamino)-1-hydroxyethyl]-2-(hydroxymethyl)phenol,0,ARE
OCc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)ccc1,Aloe emodin,10207,"1S/C15H10O5/c16-6-7-4-9-13(11(18)5-7)15(20)12-8(14(9)19)2-1-3-10(12)17/h1-5,16-18H,6H2","1,8-dihydroxy-3-(hydroxymethyl)anthracene-9,10-dione",1,ARE
OCC1CC2CC1C1C2C(CC1)CO,Tricyclodecanedimethanol,160138,"1S/C12H20O2/c13-5-7-1-2-10-11-4-8(12(7)10)3-9(11)6-14/h7-14H,1-6H2","[8-(hydroxymethyl)-3-tricyclo[5.2.1.02,6]decanyl]methanol",0,ARE
OCc1ccc(cc1)C,4-Methylbenzyl alcohol,11505,"1S/C8H10O/c1-7-2-4-8(6-9)5-3-7/h2-5,9H,6H2,1H3",(4-methylphenyl)methanol,0,ARE
OCC1CCC(CC1)C,(4-Methylcyclohexyl)methanol,118193,"1S/C8H16O/c1-7-2-4-8(6-9)5-3-7/h7-9H,2-6H2,1H3",(4-methylcyclohexyl)methanol,0,ARE
OCc1ccc(cc1)C(C)C,4-Isopropylbenzyl alcohol,325,"1S/C10H14O/c1-8(2)10-5-3-9(7-11)4-6-10/h3-6,8,11H,7H2,1-2H3",(4-propan-2-ylphenyl)methanol,0,ARE
OCC1CCC(CC1)CO,"1,4-Cyclohexanedimethanol",7735,"1S/C8H16O2/c9-5-7-1-2-8(6-10)4-3-7/h7-10H,1-6H2",[4-(hydroxymethyl)cyclohexyl]methanol,0,ARE
OCC1CCC(CC1)COC=C,"Cyclohexanemethanol, 4-((ethenyloxy)methyl)-",163934,"1S/C10H18O2/c1-2-12-8-10-5-3-9(7-11)4-6-10/h2,9-11H,1,3-8H2",[4-(ethenoxymethyl)cyclohexyl]methanol,0,ARE
OCc1ccc(cc1)OC,4-Methoxybenzyl alcohol,7738,"1S/C8H10O2/c1-10-8-4-2-7(6-9)3-5-8/h2-5,9H,6H2,1H3",(4-methoxyphenyl)methanol,0,ARE
OCc1ccc(cc1Cl)Cl,"2,4-Dichlorobenzyl alcohol",15684,"1S/C7H6Cl2O/c8-6-2-1-5(4-10)7(9)3-6/h1-3,10H,4H2","(2,4-dichlorophenyl)methanol",0,ARE
OCc1ccc(o1)C(=O)O,5-Hydroxymethyl-2-furancarboxylic acid,80642,"1S/C6H6O4/c7-3-4-1-2-5(10-4)6(8)9/h1-2,7H,3H2,(H,8,9)",5-(hydroxymethyl)furan-2-carboxylic acid,0,ARE
OCc1ccc(o1)C=O,5-Hydroxymethylfurfural,237332,"1S/C6H6O3/c7-3-5-1-2-6(4-8)9-5/h1-3,8H,4H2",5-(hydroxymethyl)furan-2-carbaldehyde,0,ARE
OCc1ccc[n+](c1)[O-],Mepiroxol,71668,"1S/C6H7NO2/c8-5-6-2-1-3-7(9)4-6/h1-4,8H,5H2",(1-oxidopyridin-1-ium-3-yl)methanol,0,ARE
